ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.68942E+11,7.95441E+17,170597868,TWEET FROM: ElectroPig,ELECTROPIG,".@blicqer @Jim_B60 @blackmattersus It's almost as though the ~8 year race-baiting media plan has worked exactly as planned. Thanks, Barry.",http://twitter.com/170597868/statuses/795440837786214401,TWITTER,United States,English,No,11/7/2016 1:40,11/7/2016 1:40,Neutral,0,0,0,0,0,0,0,241,800,60145,
5.6894E+11,7.95439E+17,15800764,TWEET FROM: djenne,DJENNE,"The Charleston church shooter, Dylann Roof could face the death penalty, as trial is set to begin.  https://t.co/DfxWuE5Zp9",http://twitter.com/15800764/statuses/795439419092176896,TWITTER,United States,English,No,11/7/2016 1:35,11/7/2016 1:35,Negative,0,0,0,0,0,0,0,2326,1292,10544,RETWEET
5.68939E+11,7.95438E+17,4165310057,TWEET FROM: bolden_edward,BOLDEN_EDWARD,"The Charleston church shooter, Dylann Roof could face the death penalty, as trial is set to begin.  https://t.co/DfxWuE5Zp9",http://twitter.com/4165310057/statuses/795438336085204992,TWITTER,United States,English,No,11/7/2016 1:30,11/7/2016 1:31,Negative,0,0,0,0,0,0,0,4038,1009,867,RETWEET
5.68938E+11,7.95437E+17,129688136,TWEET FROM: JoyLiberty,JOYLIBERTY,"1.#MichelleShirley got shot by the police while having mental health crises She was bipolar.They shot her, then lied in the report about it. https://t.co/yTwdPTbTpi",http://twitter.com/129688136/statuses/795437245083906049,TWITTER,United States,English,No,11/7/2016 1:26,11/7/2016 1:26,Negative,0,0,0,0,0,0,0,213,57,369,RETWEET
5.68937E+11,7.95437E+17,420219280,TWEET FROM: AleyaWhaaatt,ALEYAWHAAATT,A white mob confronted and racially insulted Black Lives Matter activists https://t.co/Nc8GXJdEWg,http://twitter.com/420219280/statuses/795436581133971457,TWITTER,United States,English,No,11/7/2016 1:23,11/7/2016 1:24,Negative,0,0,0,0,0,0,0,662,1138,56746,RETWEET
5.68935E+11,7.95434E+17,7.02472E+17,TWEET FROM: __moneeeee,__MONEEEEE,"The Charleston church shooter, Dylann Roof could face the death penalty, as trial is set to begin.  https://t.co/DfxWuE5Zp9",http://twitter.com/702472313137192960/statuses/795434258793955328,TWITTER,United States,English,No,11/7/2016 1:14,11/7/2016 1:15,Negative,0,0,0,0,0,0,0,529,651,60926,RETWEET
5.68934E+11,7.95434E+17,2937631838,TWEET FROM: PriscusMaritius,PRISCUSMARITIUS,"The Charleston church shooter, Dylann Roof could face the death penalty, as trial is set to begin.  https://t.co/DfxWuE5Zp9",http://twitter.com/2937631838/statuses/795434013376716800,TWITTER,United States,English,No,11/7/2016 1:13,11/7/2016 1:13,Negative,0,0,0,0,0,0,0,452,184,10460,RETWEET
5.68933E+11,7.95433E+17,3249386985,TWEET FROM: JFerreri14,JFERRERI14,"The Charleston church shooter, Dylann Roof could face the death penalty, as trial is set to begin.  https://t.co/DfxWuE5Zp9",http://twitter.com/3249386985/statuses/795433042923896832,TWITTER,Unknown,English,No,11/7/2016 1:09,11/7/2016 1:09,Negative,0,0,0,0,0,0,0,541,229,8581,RETWEET
5.68932E+11,7.95432E+17,182884753,TWEET FROM: Painandpaper,PAINANDPAPER,A white mob confronted and racially insulted Black Lives Matter activists https://t.co/Nc8GXJdEWg,http://twitter.com/182884753/statuses/795432127412269056,TWITTER,United States,English,No,11/7/2016 1:06,11/7/2016 1:06,Negative,0,0,0,0,0,0,0,1785,1206,110639,RETWEET
5.68932E+11,7.95432E+17,2471421697,TWEET FROM: Jim_B60,JIM_B60,Black Lives Matter Activists Racially Insulted By White Mob https://t.co/GjA6Cxrl5X @BlackMattersUS https://t.co/JDP4wEEb6a,http://twitter.com/2471421697/statuses/795431614587305984,TWITTER,United States,English,No,11/7/2016 1:04,11/7/2016 1:04,Negative,0,0,0,0,0,0,0,4958,4680,206492,RETWEET
5.6893E+11,7.9543E+17,285830479,TWEET FROM: Juicydee1,JUICYDEE1,A terrifying  video shows a Black man being brutalized by a k9 after an officer mistook him for an armed man.  https://t.co/Ul6S5a44Nd,http://twitter.com/285830479/statuses/795429887096061952,TWITTER,United States,English,No,11/7/2016 0:57,11/7/2016 0:57,Negative,0,0,0,0,0,0,0,1774,603,28718,RETWEET
5.68929E+11,7.95429E+17,380731764,TWEET FROM: hudleyMuhammad,HUDLEYMUHAMMAD,Black Lives Matter Activists Racially Insulted By White Mob https://t.co/GjA6Cxrl5X @BlackMattersUS https://t.co/JDP4wEEb6a,http://twitter.com/380731764/statuses/795428940034744320,TWITTER,United States,English,No,11/7/2016 0:53,11/7/2016 0:53,Negative,0,0,0,0,0,0,0,164,82,243,RETWEET
5.68929E+11,7.95429E+17,309132445,TWEET FROM: pistach01,PISTACH01,Black Lives Matter Activists Racially Insulted By White Mob https://t.co/GjA6Cxrl5X @BlackMattersUS https://t.co/JDP4wEEb6a,http://twitter.com/309132445/statuses/795428897315663872,TWITTER,United States,English,No,11/7/2016 0:53,11/7/2016 0:53,Negative,0,0,0,0,0,0,0,4917,3440,40552,RETWEET
5.68928E+11,7.95429E+17,3034626213,TWEET FROM: blicqer,BLICQER,Black Lives Matter Activists Racially Insulted By White Mob https://t.co/GjA6Cxrl5X @BlackMattersUS https://t.co/JDP4wEEb6a,http://twitter.com/3034626213/statuses/795428582361137152,TWITTER,United States,English,No,11/7/2016 0:52,11/7/2016 0:52,Negative,0,0,0,0,0,0,0,56766,75096,131816,
5.68924E+11,7.95425E+17,1378570182,TWEET FROM: 61MTaylor,61MTAYLOR,A white mob confronted and racially insulted Black Lives Matter activists https://t.co/Nc8GXJdEWg,http://twitter.com/1378570182/statuses/795424517153767426,TWITTER,United Kingdom,English,No,11/7/2016 0:35,11/7/2016 0:36,Negative,0,0,0,0,0,0,0,85,320,34204,RETWEET
5.68922E+11,7.95422E+17,300391342,TWEET FROM: stopthstupidity,STOPTHSTUPIDITY,A white mob confronted and racially insulted Black Lives Matter activists https://t.co/Nc8GXJdEWg,http://twitter.com/300391342/statuses/795422444127420416,TWITTER,United States,English,No,11/7/2016 0:27,11/7/2016 0:27,Negative,0,0,0,0,0,0,0,76,47,2825,RETWEET
