ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.69732E+11,7.96182E+17,730443494,TWEET FROM: kviddedritt,KVIDDEDRITT,#StopTheSteal in Philly. Voter fraud is happening right now!  Spread the word!  #ElectionDay https://t.co/26ZJd2gpDM,http://twitter.com/730443494/statuses/796181805992996864,TWITTER,Sweden,English,No,11/9/2016 2:45,11/9/2016 2:45,Negative,0,0,0,0,0,0,0,4988,1741,28374,RETWEET
5.69732E+11,7.96181E+17,68254271,TWEET FROM: kizzlekakes,KIZZLEKAKES,#StopTheSteal in Philly. Voter fraud is happening right now!  Spread the word!  #ElectionDay https://t.co/26ZJd2gpDM,http://twitter.com/68254271/statuses/796181492913373189,TWITTER,United States,English,No,11/9/2016 2:43,11/9/2016 2:44,Negative,0,0,0,0,0,0,0,2071,2984,4757,RETWEET
5.69731E+11,7.9618E+17,565062169,TWEET FROM: rlhtexas1958,RLHTEXAS1958,Thank you Indiana! #MakeAmericaGreatAgain #ElectionNight https://t.co/fBdK8q7Dr2,http://twitter.com/565062169/statuses/796180485932285952,TWITTER,United States,English,No,11/9/2016 2:39,11/9/2016 2:42,Positive,0,0,0,0,0,0,0,1422,1459,18784,RETWEET
5.69729E+11,7.96179E+17,885741559,TWEET FROM: JDE6321,JDE6321,First results from Ohio. #ElectionNight https://t.co/F8pzU3WtzN,http://twitter.com/885741559/statuses/796179350269886464,TWITTER,United States,English,No,11/9/2016 2:35,11/9/2016 2:35,Positive,0,0,0,0,0,0,0,2072,1098,8785,RETWEET
5.69728E+11,7.96179E+17,7.08458E+17,TWEET FROM: CITIZEN_WON,CITIZEN_WON,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/708458247372595201/statuses/796179096933957632,TWITTER,United States,English,No,11/9/2016 2:34,11/9/2016 2:34,Neutral,0,0,0,0,0,0,0,34,59,2060,RETWEET
5.69728E+11,7.96179E+17,561725894,TWEET FROM: thomas_jkenney,THOMAS_JKENNEY,We only get to elect the first woman president once. Let's not waste it on such a horrible human being as Hillary. https://t.co/y6s1YDKFie,http://twitter.com/561725894/statuses/796178956852396032,TWITTER,United States,English,No,11/9/2016 2:33,11/9/2016 2:34,Negative,0,0,0,0,0,0,0,218,480,15180,RETWEET
5.69719E+11,7.96173E+17,3833548033,TWEET FROM: Gingervytiss,GINGERVYTISS,We only get to elect the first woman president once. Let's not waste it on such a horrible human being as Hillary. https://t.co/y6s1YDKFie,http://twitter.com/3833548033/statuses/796173106222088192,TWITTER,Unknown,English,No,11/9/2016 2:10,11/9/2016 2:10,Negative,0,0,0,0,0,0,0,262,140,1889,RETWEET
5.69718E+11,7.96173E+17,7.18978E+17,TWEET FROM: Mutt1961,MUTT1961,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/718978155327803392/statuses/796172577031028737,TWITTER,United States,English,No,11/9/2016 2:08,11/9/2016 2:09,Neutral,0,0,0,0,0,0,0,15,37,8712,RETWEET
5.69718E+11,7.96173E+17,7.18978E+17,TWEET FROM: Mutt1961,MUTT1961,First results from Ohio. #ElectionNight https://t.co/F8pzU3WtzN,http://twitter.com/718978155327803392/statuses/796172637529632769,TWITTER,United States,English,No,11/9/2016 2:08,11/9/2016 2:09,Positive,0,0,0,0,0,0,0,15,37,8713,RETWEET
5.69717E+11,7.96172E+17,2932934247,TWEET FROM: mnwilson1972,MNWILSON1972,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/2932934247/statuses/796171639302057984,TWITTER,Unknown,English,No,11/9/2016 2:04,11/9/2016 2:05,Neutral,0,0,0,0,0,0,0,1675,649,2537,RETWEET
