ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.69764E+11,7.96203E+17,712524444,TWEET FROM: SlaughterOYT,SLAUGHTEROYT,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/712524444/statuses/796203361066487808,TWITTER,United States,English,No,11/9/2016 4:10,11/9/2016 4:11,Positive,0,0,0,0,0,0,0,287,727,43765,RETWEET
5.69764E+11,7.96203E+17,482466047,TWEET FROM: spiritworldfilm,SPIRITWORLDFILM,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/482466047/statuses/796203315201712128,TWITTER,United States,English,No,11/9/2016 4:10,11/9/2016 4:11,Positive,0,0,0,0,0,0,0,1424,671,3798,RETWEET
5.69763E+11,7.96203E+17,7.30164E+17,TWEET FROM: Stueyhoffy,STUEYHOFFY,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/730163626326298624/statuses/796202857221541888,TWITTER,United Kingdom,English,No,11/9/2016 4:08,11/9/2016 4:09,Positive,0,0,0,0,0,0,0,1070,870,14510,RETWEET
5.69762E+11,7.96203E+17,1613581280,TWEET FROM: bowtech5283,BOWTECH5283,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/1613581280/statuses/796202525598826496,TWITTER,United States,English,No,11/9/2016 4:07,11/9/2016 4:07,Positive,0,0,0,0,0,0,0,1159,426,9264,RETWEET
5.69762E+11,7.96202E+17,7.57551E+17,TWEET FROM: st_anders16,ST_ANDERS16,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/757551452927721472/statuses/796202131665600512,TWITTER,Unknown,English,No,11/9/2016 4:05,11/9/2016 4:07,Positive,0,0,0,0,0,0,0,332,332,5286,RETWEET
5.69762E+11,7.96202E+17,7.79113E+17,TWEET FROM: TitanNed,TITANNED,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/779112991853871104/statuses/796201968314253312,TWITTER,United States,English,No,11/9/2016 4:05,11/9/2016 4:06,Positive,0,0,0,0,0,0,0,174,129,1211,RETWEET
5.69762E+11,7.96202E+17,844320090,TWEET FROM: moonlitepath17,MOONLITEPATH17,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/844320090/statuses/796202007027650561,TWITTER,United States,English,No,11/9/2016 4:05,11/9/2016 4:06,Positive,0,0,0,0,0,0,0,165,110,1504,RETWEET
5.69761E+11,7.96202E+17,4070867414,TWEET FROM: MkjkimK,MKJKIMK,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/4070867414/statuses/796201760415186948,TWITTER,Unknown,English,No,11/9/2016 4:04,11/9/2016 4:05,Positive,0,0,0,0,0,0,0,468,261,8833,RETWEET
5.69761E+11,7.96202E+17,6.98969E+17,TWEET FROM: MeredithWeller,MEREDITHWELLER,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/698968830895353858/statuses/796201775518904322,TWITTER,Unknown,English,No,11/9/2016 4:04,11/9/2016 4:05,Positive,0,0,0,0,0,0,0,101,57,3213,RETWEET
5.69761E+11,7.96202E+17,1357373334,TWEET FROM: kristopher_eric,KRISTOPHER_ERIC,"'@Jenn_Abrams I wonder if all those ""celebrities"" that said they'd leave the U.S. if he wins, will still leave?'",http://twitter.com/1357373334/statuses/796201500905181185,TWITTER,United States,English,No,11/9/2016 4:03,11/9/2016 4:04,Neutral,0,0,0,0,0,0,0,417,159,6714,
5.69761E+11,7.96202E+17,389486216,TWEET FROM: BadCompany709,BADCOMPANY709,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/389486216/statuses/796201649467523073,TWITTER,Unknown,English,No,11/9/2016 4:04,11/9/2016 4:04,Positive,0,0,0,0,0,0,0,64,671,162670,RETWEET
