ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.48804E+11,7.75062E+17,704060731,TWEET FROM: iBub_,IBUB_,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/iBub_/statuses/775061805232074752,TWITTER,United States,English,No,9/11/2016 20:01,9/11/2016 20:01,Negative,0,0,0,0,0,0,0,930,1044,23206,RETWEET
5.48802E+11,7.75061E+17,2586749372,TWEET FROM: AbdulShakur41,ABDULSHAKUR41,It`s hard to believe that some try to justify the mistreatment of blacks by cops with black on black crime data... https://t.co/eBX7w96oSF,http://twitter.com/AbdulShakur41/statuses/775060721713319937,TWITTER,Unknown,English,No,9/11/2016 19:57,9/11/2016 19:57,Negative,0,0,0,0,0,0,0,360,97,7802,RETWEET
5.48801E+11,7.75059E+17,4785137688,TWEET FROM: alkire805,ALKIRE805,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/alkire805/statuses/775059459215425536,TWITTER,Unknown,English,No,9/11/2016 19:52,9/11/2016 19:52,Negative,0,0,0,0,0,0,0,229,239,1235,RETWEET
5.48801E+11,7.75059E+17,51648900,TWEET FROM: iamangel,IAMANGEL,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/iamangel/statuses/775059069853982720,TWITTER,United States,English,No,9/11/2016 19:50,9/11/2016 19:51,Negative,0,0,0,0,0,0,0,147,63,1713,RETWEET
5.48801E+11,7.75059E+17,370601551,TWEET FROM: diddymcc,DIDDYMCC,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/diddymcc/statuses/775058921903955968,TWITTER,United States,English,No,9/11/2016 19:50,9/11/2016 19:50,Negative,0,0,0,0,0,0,0,4907,871,27196,RETWEET
5.488E+11,7.75058E+17,3161768583,TWEET FROM: mauriciowolf13,MAURICIOWOLF13,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/mauriciowolf13/statuses/775058246730182657,TWITTER,United States,English,No,9/11/2016 19:47,9/11/2016 19:47,Negative,0,0,0,0,0,0,0,2132,2141,105238,RETWEET
5.488E+11,7.75058E+17,3161768583,TWEET FROM: mauriciowolf13,MAURICIOWOLF13,It`s hard to believe that some try to justify the mistreatment of blacks by cops with black on black crime data... https://t.co/eBX7w96oSF,http://twitter.com/mauriciowolf13/statuses/775058172121903104,TWITTER,United States,English,No,9/11/2016 19:47,9/11/2016 19:47,Negative,0,0,0,0,0,0,0,2132,2141,105237,RETWEET
5.48796E+11,7.75054E+17,148908323,TWEET FROM: Fieryreddragon,FIERYREDDRAGON,"March with us to the history books on Saturday, September 17 at 1PM.  https://t.co/Hr56hyaRsb https://t.co/Yk2sFJxvaT",http://twitter.com/Fieryreddragon/statuses/775054448120897536,TWITTER,United States,English,No,9/11/2016 19:32,9/11/2016 19:32,Neutral,0,0,0,0,0,0,0,3014,2811,259620,RETWEET
5.48796E+11,7.75054E+17,2894267239,TWEET FROM: Jazlyndubs1,JAZLYNDUBS1,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/Jazlyndubs1/statuses/775053876005396480,TWITTER,Unknown,English,No,9/11/2016 19:30,9/11/2016 19:30,Negative,0,0,0,0,0,0,0,2311,2434,14241,RETWEET
5.48796E+11,7.75054E+17,7.4405E+17,TWEET FROM: Syreeta4Ever,SYREETA4EVER,There is injustice being done to black people. That`s why we must speak up. #BlackUnite https://t.co/dKLPGPnPsK,http://twitter.com/Syreeta4Ever/statuses/775053827267592192,TWITTER,Unknown,English,No,9/11/2016 19:30,9/11/2016 19:30,Negative,0,0,0,0,0,0,0,154,109,1257,RETWEET
