ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.67412E+11,7.93966E+17,1860953034,TWEET FROM: RebeccaL1955,REBECCAL1955,'@Pamela_Moore13 @clantro  #GodBless that man & keep him safe! #MAGA3X  #TrumpPence2016',http://twitter.com/1860953034/statuses/793965638914019328,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:59,Neutral,0,0,0,0,0,0,0,4740,2716,52412,RETWEET
5.67412E+11,7.93966E+17,2817746302,TWEET FROM: kangland2301,KANGLAND2301,"A lifelong Democrat Andrew Stein: ""I’m backing Trump because he can shake up our politics and revive the economy""  Democrats Vote Trump https://t.co/b8yqPFzO5q",http://twitter.com/2817746302/statuses/793965621486698496,TWITTER,Unknown,English,No,11/2/2016 23:58,11/2/2016 23:59,Neutral,0,0,0,0,0,0,0,104,72,1830,RETWEET
5.67412E+11,7.93965E+17,1401130178,TWEET FROM: RafCuevas1,RAFCUEVAS1,"Jon Voight: Let Donald Trump know we are completely behind him, and may God give him the strength to continue his calling..  Vote Trump https://t.co/0hdaaB6RVA",http://twitter.com/1401130178/statuses/793965464900681728,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,2843,2902,11997,RETWEET
5.67412E+11,7.93966E+17,2562154980,TWEET FROM: LisaCruiseprof,LISACRUISEPROF,"A lifelong Democrat Andrew Stein: ""I’m backing Trump because he can shake up our politics and revive the economy""  Democrats Vote Trump https://t.co/b8yqPFzO5q",http://twitter.com/2562154980/statuses/793965575819104256,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,6457,6297,40543,RETWEET
5.67412E+11,7.93966E+17,131551379,TWEET FROM: Illinoisgal43,ILLINOISGAL43,"Donald Trump in Miami, FL: ""I love that sign, blacks for Trump!""   Vote Trump https://t.co/bcVweN6F1w",http://twitter.com/131551379/statuses/793965584329248768,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,866,968,19813,RETWEET
5.67412E+11,7.93966E+17,17056051,TWEET FROM: Chanel5,CHANEL5,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/17056051/statuses/793965557234049024,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,252,320,15722,RETWEET
5.67412E+11,7.93966E+17,4833795550,TWEET FROM: Jules4ndDavis,JULES4NDDAVIS,What a crowd! What enthusiasm! You will never see this at a Crooked Hillary rally!  People Vote Trump! https://t.co/sHE3RohJnM,http://twitter.com/4833795550/statuses/793965553236975617,TWITTER,Unknown,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,320,510,28056,RETWEET
5.67412E+11,7.93966E+17,425565769,TWEET FROM: StaciGonzalezz,STACIGONZALEZZ,What a crowd! What enthusiasm! You will never see this at a Crooked Hillary rally!  People Vote Trump! https://t.co/sHE3RohJnM,http://twitter.com/425565769/statuses/793965539412430848,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,41,71,4519,RETWEET
5.67412E+11,7.93966E+17,1031487422,TWEET FROM: deskjet77,DESKJET77,"If you Vote for #Hillary you're telling your children it's okay to lie, cheat, steal & be corrupt.    Vote Trump! https://t.co/6ivqBduzA0",http://twitter.com/1031487422/statuses/793965527639191552,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,1923,1392,14601,RETWEET
5.67412E+11,7.93966E+17,7.59198E+17,TWEET FROM: Lillys1121,LILLYS1121,"Major Hillary Donor Inside Dem Fundraiser: Blacks Are “Seriously F***ed in The Head""  Vote Trump https://t.co/qjNNGgDgtw",http://twitter.com/759198463020195840/statuses/793965505271001088,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,22,40,1828,RETWEET
5.67411E+11,7.93965E+17,707718853,TWEET FROM: Lori_Tofani,LORI_TOFANI,"Donald Trump in Miami, FL: ""I love that sign, blacks for Trump!""   Vote Trump https://t.co/bcVweN6F1w",http://twitter.com/707718853/statuses/793965472106610689,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,4986,3629,13572,RETWEET
5.67411E+11,7.93965E+17,7.1829E+17,TWEET FROM: luz_tansey,LUZ_TANSEY,What a crowd! What enthusiasm! You will never see this at a Crooked Hillary rally!  People Vote Trump! https://t.co/sHE3RohJnM,http://twitter.com/718290480803524608/statuses/793965487218708480,TWITTER,Unknown,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,94,198,7403,RETWEET
5.67411E+11,7.93965E+17,2321151825,TWEET FROM: C_Alincic,C_ALINCIC,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/2321151825/statuses/793965436526268416,TWITTER,United States,English,No,11/2/2016 23:58,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,4263,3170,47898,RETWEET
5.67411E+11,7.93965E+17,3441248655,TWEET FROM: kgnyc112,KGNYC112,"""We encourage all Democrats 2 crossover & vote for #trump."" - The Knolls from Youngstown, OH #DrainTheSwamp https://t.co/4DfCqll1Nd",http://twitter.com/3441248655/statuses/793965379051720704,TWITTER,Unknown,English,No,11/2/2016 23:57,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,1667,589,4191,RETWEET
5.67411E+11,7.93965E+17,3321608545,TWEET FROM: GoetzSharon,GOETZSHARON,"Jon Voight: This is the most important election in our history. This is our last chance to save America, Vote Trump. #WednesdayWisdom https://t.co/nUiInaPIyz",http://twitter.com/3321608545/statuses/793965361162960896,TWITTER,Unknown,English,No,11/2/2016 23:57,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,87,114,3929,RETWEET
5.67411E+11,7.93965E+17,7.05873E+17,TWEET FROM: TamaraHubbard12,TAMARAHUBBARD12,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/705873351370260481/statuses/793965402422444033,TWITTER,Unknown,English,No,11/2/2016 23:57,11/2/2016 23:58,Neutral,0,0,0,0,0,0,0,294,207,1613,RETWEET
